,Recipe_id,Recipe_taggs
607286,897,Oven
607287,897,Bake
607288,897,Fusion
607289,897,Game day
607290,897,Comfort food
607291,897,Under 30 minutes
607292,897,Party
607293,897,Stuffed
607294,897,American
607295,897,Mexican
607296,897,Easy
607297,897,Appetizers
607298,897,Kitchen utensil
607299,897,Baking pan
608130,3446,Kitchen utensil
608131,3446,Date night
608132,3446,Dinner
608133,3446,Lunch
608134,3446,Slow cooker
608135,3446,American
608136,3446,Healthy
608137,3446,Easy
608138,3446,One pot
608141,3446,Weeknight
608298,480,Comfort food
608299,480,American
608300,480,Big batch
608301,480,Easy
608302,480,Slow cooker
608303,480,Weeknight
608304,480,Fall
608305,480,Kid Friendly
608306,480,Winter
608307,480,One pot
608308,480,
608309,480,Kitchen utensil
608319,480,Lunch
608574,1964,Dinner
608575,1964,One pot
608576,1964,Big batch
608577,1964,Weeknight
608578,1964,Kid Friendly
608579,1964,Dairy free
608580,1964,Easy
608581,1964,American
608582,1964,Slow cooker
609253,453,American
609254,453,Weeknight
609255,453,Mexican
609256,453,Comfort food
609257,453,Dinner
609258,453,Slow cooker
609259,453,Fusion
609260,453,Easy
609261,453,Big batch
609262,453,One pot
609263,453,Kitchen utensil
609266,453,Others
609372,386,Slow cooker
609373,386,Dinner
609374,386,Mexican
609375,386,
609376,386,Healthy
609377,386,Easy
609378,386,Weeknight
609379,386,Big batch
609380,386,Latin america
609381,386,One pot
609382,386,Kitchen utensil
609712,467,Comfort food
609713,467,Dinner
609714,467,Kid Friendly
609715,467,Slow cooker
609716,467,Gluten free
609717,467,British
609718,467,American
609719,467,Dairy free
609720,467,Big batch
609721,467,Easy
609722,467,Christmas
609723,467,Weeknight
609724,467,One pot
609725,467,Fall
609726,467,Winter
610124,4277,Comfort food
610125,4277,Game day
610126,4277,Party
610127,4277,Easy
610128,4277,Food Processor
610129,4277,Kitchen utensil
610132,4277,Vegetarian
610133,4277,Others
610136,4277,Lebanese
610742,4209,Easy
610743,4209,Under 30 minutes
610744,4209,Kitchen utensil
610746,4209,Lunch
610747,4209,Others
610748,4209,Healthy
610749,4209,
610750,4209,Holiday
610769,4064,Kitchen utensil
610773,4064,Appetizers
610774,4064,American
610775,4064,Healthy
610776,4064,Easy
610778,4064,Party
610779,4064,Special Occasion
610780,4064,Holiday
610841,820,Under 30 minutes
610842,820,Gluten free
610843,820,Summer
610844,820,Weeknight
610845,820,Lunch
610846,820,Vegan
610847,820,Dairy free
610848,820,
610849,820,American
610850,820,Easy
610851,820,Healthy
610852,820,Vegetarian
610853,820,Kitchen utensil
610861,820,Party
610864,820,Holiday
612236,1503,Slow cooker
612237,1503,American
612238,1503,Comfort food
612239,1503,Easy
612240,1503,Dinner
612241,1503,Kid Friendly
612242,1503,One pot
612243,1503,Weeknight
612244,1503,Winter
612245,1503,Kitchen utensil
612250,1503,Holiday
612632,942,Bakery goods
612633,942,Date night
612634,942,Desserts
612635,942,Under 30 minutes
612636,942,Bake
612637,942,Oven
612638,942,American
612639,942,Microwave
612640,942,Vegetarian
612641,942,
612642,942,Kitchen utensil
612643,942,Baking pan
612650,942,Special Occasion
612651,942,Holiday
612772,1032,Others
612773,1032,Gluten free
612774,1032,Dairy free
612775,1032,Healthy
612776,1032,One pot
612777,1032,Dinner
612778,1032,Weeknight
612779,1032,Kitchen utensil
612786,1032,Date night
612787,1032,Easy
612788,1032,Holiday
613102,1317,Oven
613103,1317,American
613104,1317,Healthy
613105,1317,Under 30 minutes
613106,1317,Easy
613107,1317,One pot
613108,1317,Dinner
613109,1317,Bake
613110,1317,Weeknight
613111,1317,Seafood
613112,1317,Dairy free
613113,1317,Gluten free
613114,1317,Kitchen utensil
613115,1317,Baking pan
613118,1317,Holiday
613238,3449,Comfort food
613239,3449,Others
613240,3449,Under 30 minutes
613241,3449,Kid Friendly
613242,3449,Dairy free
613243,3449,Healthy
613244,3449,
613245,3449,Lunch
613247,3449,Big batch
613249,3449,One pot
613250,3449,Kitchen utensil
613254,3449,Holiday
613595,1015,Oven
613596,1015,Kitchen utensil
613597,1015,American
613598,1015,Dairy free
613599,1015,Healthy
613600,1015,
613601,1015,Easy
613602,1015,One pot
613603,1015,Dinner
613604,1015,Bake
613605,1015,Weeknight
613606,1015,Date night
613607,1015,Baking pan
613614,1015,Holiday
613805,723,Italina
613806,723,Others
613807,723,Kid Friendly
613808,723,Comfort food
613809,723,Fusion
613810,723,Bake
613811,723,Dinner
613812,723,Oven
613813,723,American
613814,723,Date night
613815,723,Easy
613816,723,Weeknight
613817,723,Summer
613818,723,Kitchen utensil
613819,723,
613820,723,Baking pan
613828,723,Big batch
613830,723,Holiday
614065,1552,Oven
614066,1552,Easy
614067,1552,Others
614068,1552,Bake
614069,1552,Weeknight
614070,1552,Date night
614071,1552,American
614072,1552,Italina
614073,1552,Fusion
614074,1552,Comfort food
614075,1552,Valentines day
614076,1552,Kitchen utensil
614077,1552,Baking pan
614086,1552,Holiday
614087,1552,Thanksgiving
614226,1536,Easy
614227,1536,Dinner
614228,1536,Weeknight
614229,1536,American
614230,1536,Date night
614231,1536,Valentines day
614232,1536,Kitchen utensil
614238,1536,Holiday
614304,311,Bake
614305,311,Oven
614306,311,Healthy
614307,311,Vegetarian
614308,311,Party
614309,311,American
614310,311,Vegan
614311,311,Food Processor
614312,311,Appetizers
614313,311,Thanksgiving
614314,311,Stuffed
614316,311,Kitchen utensil
614318,311,Baking pan
614322,311,Game day
614326,311,Snacks
614327,311,Holiday
614328,311,Christmas
614849,252,Oven
614850,252,Comfort food
614851,252,Appetizers
614852,252,Kid Friendly
614853,252,American
614854,252,Dairy free
614855,252,Others
614856,252,Easy
614857,252,Bake
614858,252,Bbq
614859,252,Party
614860,252,Fourth of july
614861,252,Kitchen utensil
614863,252,Baking pan
614871,252,Snacks
614872,252,Thanksgiving
614873,252,Holiday
614999,306,Others
615001,306,American
615002,306,Healthy
615003,306,Appetizers
615004,306,Vegetarian
615005,306,Party
615006,306,Fourth of july
615007,306,Pan fry
615008,306,Kid Friendly
615009,306,Cast iron pan
615010,306,Kitchen utensil
615013,306,
615021,306,Thanksgiving
615022,306,Holiday
615047,1563,Oven
615048,1563,American
615049,1563,Comfort food
615050,1563,Bake
615051,1563,5 Ingredients or less
615052,1563,Easy
615053,1563,Others
615054,1563,Kitchen utensil
615060,1563,Baking pan
615062,1563,Brunch
615063,1563,Holiday
615064,1563,Vegetarian
615173,3964,Others
615174,3964,Vegetarian
615175,3964,Easy
615176,3964,Kitchen utensil
615177,3964,Comfort food
615178,3964,American
615179,3964,Brunch
615181,3964,Breakfast
615182,3964,Pan fry
615184,3964,One pot
615185,3964,Party
615186,3964,Grill
615187,3964,Under 30 minutes
615188,3964,Big batch
615195,3964,Holiday
615449,5430,Others
615450,5430,Oven
615451,5430,Kid Friendly
615454,5430,Kitchen utensil
615462,5430,Cast iron pan
615463,5430,Breakfast
615464,5430,Brunch
615465,5430,Bake
615466,5430,Pan fry
615467,5430,Vegetarian
615468,5430,Holiday
615849,2875,Others
615850,2875,American
615851,2875,Healthy
615852,2875,Under 30 minutes
615853,2875,Easy
615854,2875,Breakfast
615855,2875,Brunch
615856,2875,5 Ingredients or less
615857,2875,Vegetarian
615858,2875,Holiday
615859,2875,Mothers day
615893,2448,Oven
615894,2448,American
615895,2448,Vegetarian
615896,2448,Kid Friendly
615897,2448,Easy
615898,2448,One pot
615899,2448,Breakfast
615900,2448,Bake
615901,2448,Brunch
615902,2448,Kitchen utensil
615908,2448,Baking pan
615914,2448,Holiday
616003,282,Vegetarian
616004,282,Comfort food
616005,282,Deep fry
616006,282,Easy
616007,282,Others
616008,282,Kid Friendly
616009,282,Appetizers
616010,282,Snacks
616011,282,Stuffed
616012,282,American
616013,282,Game day
616014,282,Food Processor
616015,282,Party
616016,282,Fourth of july
616017,282,Holiday
616018,282,Kitchen utensil
616020,282,Baking pan
616353,5456,Kitchen utensil
616355,5456,Snacks
616356,5456,Others
616357,5456,Party
616358,5456,Comfort food
616360,5456,Game day
616363,5456,
616364,5456,Appetizers
616367,5456,Holiday
616473,338,American
616474,338,Appetizers
616475,338,Vegetarian
616476,338,Under 30 minutes
616477,338,Easy
616478,338,Christmas
616479,338,Thanksgiving
616480,338,Party
616481,338,Kitchen utensil
616484,338,Holiday
616551,341,Appetizers
616552,341,Vegetarian
616553,341,Italina
616554,341,Easy
616555,341,Under 30 minutes
616556,341,
616557,341,Holiday
616558,341,Kitchen utensil
616559,341,Snacks
616560,341,Party
616561,341,Date night
616639,3824,Comfort food
616640,3824,Kitchen utensil
616642,3824,Appetizers
616643,3824,Big batch
616644,3824,Easy
616645,3824,Vegetarian
616646,3824,Party
616647,3824,Oven
616650,3824,Bake
616651,3824,Spring
616652,3824,Summer
616653,3824,Baking pan
616659,3824,Snacks
616660,3824,Special Occasion
616661,3824,Holiday
617320,3788,Kitchen utensil
617324,3788,American
617325,3788,Oven
617326,3788,Comfort food
617327,3788,5 Ingredients or less
617328,3788,Easy
617329,3788,Bake
617330,3788,Kid Friendly
617331,3788,Vegetarian
617333,3788,Baking pan
617334,3788,Snacks
617335,3788,Weeknight
617339,3788,Holiday
617440,3888,Oven
617441,3888,Snacks
617442,3888,Easy
617443,3888,Vegan
617444,3888,Others
617445,3888,Big batch
617446,3888,Healthy
617447,3888,Kitchen utensil
617448,3888,Baking pan
617452,3888,Bake
617453,3888,Weeknight
617456,3888,Vegetarian
617457,3888,Dairy free
617458,3888,Gluten free
617459,3888,Holiday
617560,93,Comfort food
617561,93,Oven
617562,93,Vegetarian
617563,93,5 Ingredients or less
617564,93,Bake
617565,93,American
617566,93,Appetizers
617567,93,Party
617568,93,Stuffed
617569,93,Easy
617570,93,Holiday
617571,93,Baking pan
617982,1452,Oven
617983,1452,American
617984,1452,Comfort food
617985,1452,Kid Friendly
617986,1452,Thanksgiving
617987,1452,Appetizers
617988,1452,Bake
617989,1452,Special Occasion
617990,1452,Weeknight
617991,1452,Party
617992,1452,5 Ingredients or less
617993,1452,Baking pan
617994,1452,Kitchen utensil
617997,1452,Snacks
617998,1452,Vegetarian
617999,1452,Holiday
618090,642,Vegetarian
618091,642,American
618092,642,Thanksgiving
618093,642,Oven
618094,642,Christmas
618095,642,Bake
618096,642,
618097,642,Easy
618098,642,Kitchen utensil
618100,642,Brunch
618101,642,Party
618102,642,Desserts
618103,642,Baking pan
618106,642,Holiday
618107,642,Others
618460,1705,Others
618461,1705,Oven
618462,1705,Cast iron pan
618463,1705,American
618464,1705,Desserts
618465,1705,Fourth of july
618466,1705,Weeknight
618467,1705,Party
618468,1705,Bake
618469,1705,Vegetarian
618470,1705,
618471,1705,Holiday
618472,1705,Kitchen utensil
618620,1707,Others
618621,1707,American
618622,1707,One pot
618623,1707,Easy
618624,1707,Under 30 minutes
618626,1707,Weeknight
618627,1707,Thanksgiving
618628,1707,Kitchen utensil
618633,1707,Vegetarian
618634,1707,Holiday
618710,4468,Comfort food
618711,4468,Oven
618712,4468,Fall
618713,4468,Vegetarian
618714,4468,American
618715,4468,Thanksgiving
618716,4468,Bake
618717,4468,Others
618718,4468,Big batch
618719,4468,Kitchen utensil
618722,4468,Special Occasion
618730,4468,Holiday
619128,286,British
619129,286,Fusion
619130,286,Easy
619131,286,Desserts
619132,286,American
619133,286,Fall
619134,286,Party
619135,286,Kid Friendly
619136,286,Oven
619137,286,Vegetarian
619138,286,Bake
619139,286,Stuffed
619140,286,
619141,286,Christmas
619142,286,Thanksgiving
619143,286,Kitchen utensil
619146,286,Baking pan
619147,286,Holiday
619228,139,Easy
619229,139,Weeknight
619230,139,American
619231,139,Thanksgiving
619232,139,Fall
619233,139,5 Ingredients or less
619234,139,Oven
619235,139,Dairy free
619236,139,Bake
619237,139,Vegetarian
619238,139,Kid Friendly
619239,139,Kitchen utensil
619241,139,Baking pan
619243,139,Bakery goods
619244,139,Others
619250,139,Party
619251,139,Holiday
619436,2667,Others
619437,2667,Desserts
619438,2667,Oven
619439,2667,Bake
619440,2667,Bakery goods
619441,2667,Fall
619442,2667,Stuffed
619443,2667,Vegetarian
619444,2667,Kid Friendly
619445,2667,Big batch
619446,2667,Special Occasion
619447,2667,Party
619448,2667,Kitchen utensil
619456,2667,
619459,2667,Thanksgiving
619460,2667,Pan fry
619462,2667,Holiday
620064,1018,Slow cooker
620065,1018,Hand mixer
620066,1018,Vegetarian
620067,1018,Healthy
620068,1018,Easy
620069,1018,Lunch
620070,1018,Weeknight
620071,1018,Fall
620072,1018,Winter
620073,1018,Vegan
620074,1018,Dairy free
620075,1018,Kitchen utensil
620080,1018,Big batch
620081,1018,Holiday
620082,1018,Thanksgiving
620477,643,Others
620478,643,American
620479,643,Vegetarian
620480,643,Healthy
620481,643,Easy
620482,643,Under 30 minutes
620483,643,One pot
620485,643,Weeknight
620486,643,Kid Friendly
620487,643,
620488,643,Kitchen utensil
620495,643,Holiday
620629,4540,Others
620630,4540,Kitchen utensil
620632,4540,
620634,4540,Easy
620637,4540,Weeknight
620642,4540,Walmart
620644,4540,Holiday
620789,4532,Microwave
620790,4532,Oven
620791,4532,Baking pan
620792,4532,Kitchen utensil
620794,4532,American
620795,4532,Vegetarian
620796,4532,Easy
620797,4532,Others
620798,4532,Holiday
620931,120,Comfort food
620932,120,Vegetarian
620933,120,Others
620934,120,Thanksgiving
620935,120,Easy
620936,120,Christmas
620937,120,Slow cooker
620938,120,American
620939,120,Party
620940,120,Gluten free
620941,120,Kitchen utensil
620942,120,Holiday
620948,120,Oven
621064,1453,Oven
621065,1453,American
621066,1453,Comfort food
621067,1453,Gluten free
621068,1453,Easy
621069,1453,5 Ingredients or less
621070,1453,Appetizers
621071,1453,Bake
621072,1453,Party
621073,1453,Weeknight
621074,1453,Kitchen utensil
621075,1453,Baking pan
621076,1453,Thanksgiving
621077,1453,Holiday
621078,1453,Others
621136,296,Italina
621137,296,Fusion
621138,296,American
621139,296,Party
621140,296,Bake
621141,296,Game day
621142,296,Appetizers
621143,296,Comfort food
621144,296,Easy
621145,296,Under 30 minutes
621146,296,Vegetarian
621147,296,5 Ingredients or less
621148,296,Oven
621149,296,Kitchen utensil
621155,296,Baking pan
621157,296,Holiday
621158,296,Others
621317,4570,Hand mixer
621318,4570,
621319,4570,Easy
621320,4570,Desserts
621321,4570,Special Occasion
621322,4570,American
621323,4570,Bakery goods
621324,4570,Party
621325,4570,Thanksgiving
621326,4570,Baking pan
621327,4570,Comfort food
621328,4570,Kitchen utensil
621335,4570,Vegetarian
621336,4570,Holiday
622285,277,Comfort food
622286,277,British
622287,277,Easy
622288,277,Appetizers
622289,277,Party
622290,277,Game day
622291,277,American
622292,277,Kitchen utensil
622296,277,Holiday
622661,854,Oven
622662,854,Date night
622663,854,
622664,854,Bakery goods
622665,854,Thanksgiving
622666,854,French
622667,854,5 Ingredients or less
622668,854,Vegetarian
622669,854,Fall
622670,854,Others
622671,854,Christmas
622672,854,Party
622673,854,Desserts
622674,854,Bake
622675,854,Winter
622676,854,Kitchen utensil
622684,854,Holiday
622685,854,Kid Friendly
623106,4527,Vegetarian
623107,4527,Kitchen utensil
623108,4527,Bake
623109,4527,Thanksgiving
623111,4527,Oven
623113,4527,Vegan
623114,4527,Dairy free
623117,4527,Others
623122,4527,
623123,4527,Baking pan
623124,4527,Christmas
623125,4527,Fall
623126,4527,Winter
623127,4527,American
623128,4527,Big batch
623129,4527,Walmart
623130,4527,Party
623131,4527,Special Occasion
623132,4527,Holiday
623430,1768,Oven
623431,1768,Vegetarian
623432,1768,One pot
623433,1768,Bake
623434,1768,Weeknight
623435,1768,Vegan
623436,1768,Kitchen utensil
623442,1768,Baking pan
623443,1768,Others
623444,1768,Healthy
623445,1768,Dairy free
623446,1768,Holiday
623532,4747,Kitchen utensil
623535,4747,Baking pan
623536,4747,Oven
623539,4747,Healthy
623540,4747,Special Occasion
623541,4747,Others
623548,4747,Dinner
623549,4747,Bake
623550,4747,Pan fry
623551,4747,Fall
623552,4747,Winter
623553,4747,Weeknight
623554,4747,Thanksgiving
623555,4747,Christmas
623556,4747,Easy
623557,4747,Vegetarian
623558,4747,Vegan
623559,4747,Dairy free
623560,4747,Holiday
623880,1181,Others
623881,1181,Blender
623882,1181,American
623883,1181,Dairy free
623884,1181,Vegetarian
623885,1181,Vegan
623886,1181,Healthy
623887,1181,Easy
623888,1181,Weeknight
623889,1181,Gluten free
623890,1181,Kitchen utensil
623898,1181,Holiday
623900,1181,Pan fry
624273,1521,Cast iron pan
624274,1521,American
624275,1521,Easy
624276,1521,5 Ingredients or less
624277,1521,Bake
624278,1521,Pan fry
624279,1521,Weeknight
624280,1521,Under 30 minutes
624281,1521,Comfort food
624282,1521,Others
624284,1521,Kitchen utensil
624285,1521,Oven
624288,1521,Holiday
624363,469,American
624364,469,Date night
624365,469,Gluten free
624366,469,Dairy free
624367,469,Bake
624368,469,Oven
624369,469,Dinner
624370,469,Others
624371,469,5 Ingredients or less
624372,469,Pan fry
624373,469,Weeknight
624374,469,Holiday
624423,647,Bake
624424,647,Desserts
624425,647,Kid Friendly
624426,647,Vegetarian
624427,647,
624428,647,Thanksgiving
624429,647,American
624430,647,Oven
624431,647,Kitchen utensil
624435,647,Holiday
624846,4437,Desserts
624847,4437,Kid Friendly
624848,4437,Kitchen utensil
624849,4437,Vegetarian
624850,4437,Freezer
624851,4437,Food Processor
624853,4437,Dairy free
624854,4437,
624856,4437,Gluten free
624857,4437,Vegan
624865,4437,Fall
624866,4437,Thanksgiving
624869,4437,Halloween
624870,4437,Party
624871,4437,Special Occasion
624872,4437,Holiday
626480,2084,Oven
626481,2084,American
626482,2084,Comfort food
626483,2084,Easy
626484,2084,Bake
626485,2084,Dairy free
626486,2084,Appetizers
626487,2084,Snacks
626488,2084,Special Occasion
626489,2084,Date night
626490,2084,Weeknight
626491,2084,Kitchen utensil
626492,2084,Valentines day
626495,2084,Baking pan
626497,2084,Holiday
627552,4678,Baking pan
627553,4678,Freezer
627554,4678,Oven
627555,4678,Hand mixer
627556,4678,Kitchen utensil
627557,4678,Bakery goods
627558,4678,Desserts
627559,4678,Holiday
627561,4678,Bake
627568,4678,Vegetarian
627569,4678,Stuffed
627572,4678,Party
627640,4670,Kitchen utensil
627641,4670,
627643,4670,American
627644,4670,Holiday
627645,4670,Comfort food
627646,4670,Baking pan
627648,4670,Special Occasion
627649,4670,Oven
627650,4670,Party
627652,4670,Bake
627655,4670,Desserts
627658,4670,Food Processor
627661,4670,Christmas
627663,4670,Vegetarian
628092,629,Comfort food
628093,629,Stuffed
628094,629,Fall
628095,629,Others
628096,629,American
628097,629,Kid Friendly
628098,629,Thanksgiving
628099,629,Pan fry
628100,629,Special Occasion
628101,629,Kitchen utensil
628107,629,Easy
628108,629,Dinner
628109,629,Cast iron pan
628111,629,Holiday
629159,91,
